"Date","Glob_radiation_max","Glob_radiation_mean","Glob_radiation_min","Wind_speed_max","Wind_speed_mean","Wind_speed_min","Wind_gust_max","Wind_gust_mean","Wind_gust_min","Precipitation_mean","Precipitation_sum","Pressure_max","Pressure_mean","Pressure_min","Humidity_max","Humidity_mean","Humidity_min","Temp_1500_max","Temp_1500_mean","Temp_1500_min","Temp_site_max","Temp_site_mean","Temp_site_min","PM10"
"2013-11-16",9,1.125,0,2.4,1.025,0.3,4.5,2.125,0.8,0,0,992.5,991.975,991.5,95.7,93.275,90.4,0.5,-0.0625,-0.6,6.3,6.1375,6.1,28.5
"2013-11-17",21,2.625,0,1.6,0.775,0.3,3.1,1.6875,1,0,0,991.3,990.5375,989.9,92.5,88.425,84.4,1.1,-0.8,-2.7,7.2,6.45,5.1,32.1
"2013-11-18",27,3.375,0,1.2,0.6125,0.3,2.5,1.4375,0.8,0,0.1,986.8,985.5875,984.6,91.3,90.1,89.1,1.6,0.8625,-0.5,6.9,6.7375,6.5,51.1
"2013-11-26",18,2.25,0,1.1,0.8375,0.3,3.5,2.375,1.2,0,0,985.9,984.3875,983.6,55.5,46.9625,43.6,-9.6,-10.4625,-10.9,0.7,0.1625,-1.1,10.9
"2013-11-27",18,2.25,0,4.2,3.825,3.3,8.4,7.65,6.8,0,0,989.1,988.0375,987.5,45.6,42.2125,40.6,-9.1,-10.0875,-10.9,1.9,1.625,1.2,20.9
"2013-11-28",18,2.25,0,1.6,1.0625,0.5,2.9,2.275,1.3,0,0,996.1,995.55,995.3,77,74.9625,72.7,-5.5,-8.125,-10.2,-2.1,-2.5375,-3.2,46.7
"2013-11-29",15.8,1.975,0,0.8,0.475,0.2,2.4,1.7,0.9,0,0,991.5,990.925,990.6,88.2,83.725,75.4,-2.2,-3,-3.7,-1.1,-2.95,-3.9,71.2
"2013-11-30",5,0.625,0,1,0.6375,0.3,2.6,1.8375,1.3,0,0,981.3,980.35,979.8,76.7,74.925,73,-5,-6.1125,-7.1,0.7,0.2,-0.1,58.4
"2013-12-01",7.9,0.9875,0,1.2,0.65,0.2,2.8,1.7875,0.6,0,0,991,989.725,989.2,93.2,87.95,83.5,-5,-5.675,-6.5,2.2,0.7,-1.3,32.2
"2013-12-02",14,1.75,0,1.6,1.125,0.7,3.3,2.425,1.6,0,0,994.3,992.7875,991.5,88.6,86.9125,85.2,-1.7,-2.575,-3.4,-1.2,-1.875,-2.4,33.2
"2013-12-03",24,3,0,1.8,0.9875,0.6,3.4,2.1875,1.2,0,0,999.9,999.0625,998.5,93.2,88.95,86,0.2,-1.7875,-3.6,-0.8,-1.95,-3.1,46.2
"2013-12-04",5,0.625,0,0.6,0.2625,0.1,1.4,1.2375,0.8,0,0,994.5,992.875,991.7,96,94.575,92.8,4.8,4.1625,3.4,-2.9,-3.7,-4.4,91.5
"2013-12-05",7,0.875,0,0.9,0.6875,0.5,2.5,1.8875,1.4,0,0,992.4,989.9625,987.6,97.5,95.975,94.1,4.1,2.1125,0.1,-2.9,-3.8625,-4.8,102.3
"2013-12-06",11,1.375,0,1.1,0.775,0.5,2.8,2.1875,1.4,0,0,977.8,976.45,975.5,95.9,94.4125,93.2,-0.6,-2.025,-3.5,-1.9,-3.125,-3.6,92.1
"2013-12-07",7,0.875,0,1.2,0.8375,0.6,3.1,2.5,1.4,0,0,986.1,984.025,983,96.5,93.825,91.6,-7.2,-7.5875,-7.8,-1.7,-2.9625,-4.1,72.9
"2013-12-08",6,0.75,0,0.5,0.35,0.2,1.7,1.275,0.9,0,0,992.3,991.3125,990.8,92,90.7375,89.3,-3.8,-4.525,-5.3,-2.9,-3.625,-4.2,92.9
"2013-12-09",9,1.125,0,0.9,0.6,0.1,2.4,1.825,1.1,0,0,993.1,992.425,992.1,89.1,88.3375,87.8,1.1,-0.65,-4,-0.7,-1.0625,-1.5,75.1
"2013-12-10",15,1.875,0,1,0.6,0.2,3.1,2.2875,1.5,0,0,997.8,996.25,994.8,93.4,91.4125,90.2,3.9,2.875,2.4,1,0.625,0.1,81.8
"2013-12-11",3,0.375,0,0.5,0.3875,0.2,2.6,1.575,1,0,0,1001.9,1001.4,1000.9,84.7,84.1,83.3,3.5,2.7125,0.8,3.8,3.6375,3.5,53.7
"2013-12-12",3,0.375,0,1.3,0.9625,0.6,2.8,2.175,1.4,0,0,999.5,998.8625,998.4,90.5,89.075,86.6,2.5,2.15,1.6,1.9,1.35,0.9,42.3
"2013-12-13",2,0.25,0,0.9,0.6625,0.3,2.4,1.825,1.2,0,0,994.1,992.675,991.9,98.6,98.175,97.8,3.8,2.8625,1.7,0.3,0.025,-0.3,35.2
"2013-12-14",2,0.25,0,1.1,0.9,0.5,2.6,2.075,1.8,0.0125,0.1,991.9,990.9875,990.5,98.5,98.0125,97.6,2.1,1.3875,1,-1,-1.175,-1.4,39
"2013-12-15",1,0.125,0,1.5,0.85,0.5,2.9,2.225,1.7,0,0,999.4,998.1,997.4,93.4,92.15,91.2,-0.9,-2.475,-3.6,-0.9,-1.15,-1.4,46.5
"2013-12-16",2,0.25,0,1.2,0.8875,0.6,2.4,2.0625,1.7,0,0,1000.7,1000.175,999.9,97.7,96.9125,96.3,2.7,1.9375,1.6,-1.8,-2.3125,-2.6,67.8
"2013-12-17",2,0.25,0,0.8,0.6125,0.3,2.4,1.7625,1,0,0,1000.9,1000.3375,1000,98,97.2625,96.6,5.2,3.7,3.1,-2.1,-2.5625,-3,68.6
"2013-12-18",2,0.25,0,1.3,0.9625,0.6,2.6,2.3,1.6,0.0125,0.1,995,994.35,993.8,96.2,95.775,94.8,5.4,4.7875,4.3,-3.6,-3.95,-4.3,53.8
"2013-12-19",2,0.25,0,0.8,0.625,0.3,2.4,2.0625,1.4,0,0,989.6,988.4625,987.6,93.4,92.1625,89.7,2,-1.7875,-3.8,-3.7,-3.8625,-4.1,114.9
"2013-12-20",12,1.5,0,0.5,0.3875,0.2,2.1,1.525,0.9,0,0,989.7,988.325,987,97.3,95.425,94.1,-2.2,-2.9375,-3.9,0.2,-0.5875,-1.7,104.5
"2013-12-21",0,0,0,0.9,0.575,0.3,2.4,1.65,1,0.0375,0.4,999.9,998.6625,997.3,96,92.475,87.7,0.1,-0.2625,-0.7,4.8,4.4375,4.1,46.3
"2013-12-22",4,0.5,0,0.8,0.3875,0.2,2.4,1.6375,1.1,0.075,0.5,997.5,996.3625,995.4,98.9,98.2625,97.2,0.5,0.3,0.2,5.3,4.9875,4.7,25.1
"2013-12-23",2,0.25,0,3,2.3375,1.2,6.6,5.05,3,0,0,991,990.35,989.8,86,84.925,84.2,0.4,0.175,-0.1,9.6,9.4125,9.3,25.7
"2013-12-24",5,0.625,0,2.3,1.625,0.9,5.4,3.725,2.3,0,0,987.3,986.45,985.8,87.5,83.925,81.8,-0.3,-0.425,-0.6,9.2,8.475,7.4,7.8
"2013-12-25",0,0,0,4.9,4.0375,3,9.8,8.9875,7.6,0.0125,2.2,978.6,976.375,974.8,81.1,74.8875,67.7,0.1,-0.2625,-0.5,10.6,10.2125,9.6,9.7
"2013-12-26",0,0,0,1.9,1.2,0.5,4,2.5875,1.4,1.625,11.2,968.4,965.7125,963.7,97,96.225,95.5,0.2,0.1125,0.1,8.5,8.25,8.1,11.9
"2013-12-27",0,0,0,2.6,1.6625,0.5,5.2,3.45,1.3,0.3875,2.8,972.7,969.4,966,95.1,93.2625,90.4,0.4,0.0875,-0.3,7.6,7.3625,7.2,11.9
"2013-12-28",3,0.375,0,1.7,0.8125,0,3.8,2.25,0.3,0,0,980.5,980.275,980.1,99.2,97.4375,92,0.5,-0.2625,-0.7,6.1,3.875,2.7,29.9
"2013-12-29",1,0.125,0,0.8,0.5625,0.2,2.2,1.825,1.3,0,0.3,980.7,979.8625,979.2,97.7,96.9875,96,-0.4,-0.8625,-1.4,6.3,5.8375,5.2,19.7
"2013-12-30",0,0,0,1.1,0.725,0.2,2.5,1.85,1.3,0.075,0.5,993.1,991.8125,990.8,96.7,93.5625,91.6,-3.5,-4,-4.3,4.1,3.9375,3.7,14.8
"2013-12-31",0,0,0,1.2,0.75,0.3,2.6,2.2,1.4,0.1375,0.9,990.3,989.3625,988.7,95.4,94.125,92.3,-2.9,-3.15,-3.4,4.3,3.9625,3.8,22.9
"2014-01-01",1,0.125,0,1.8,0.5,0.1,2.6,1.6125,1,0,0,984.9,984.3375,984.1,93,91.325,89.4,-1.5,-2.3625,-3.5,4.3,4.15,4.1,36.2
"2014-01-02",3,0.375,0,0.7,0.5,0.2,2.5,1.9625,1.4,0,0,982.8,981.5625,980.8,97.5,96.275,94.3,-5.3,-5.4125,-5.5,3.5,2.4125,0.7,22
"2014-01-03",1,0.125,0,0.9,0.525,0.2,2.3,1.8125,1.3,0.0125,0.1,983.9,982.8625,982.2,93.9,92.1625,90.5,-0.2,-0.3625,-0.9,5.6,5.45,5.3,24.7
"2014-01-04",1,0.125,0,2.5,1.1125,0.6,6.3,3.1,1.8,0,0.4,985.3,985.1,984.7,93.4,89.925,82,0.4,0.0125,-0.2,9,6.2375,4.9,21.2
"2014-01-05",0,0,0,2.7,1.225,0.7,7.6,3.25,1.8,2.6125,20.9,972.2,971.6375,971.1,99.7,97.375,89.8,3.1,1.6625,0.6,8.9,8.1625,7.3,14.1
"2014-01-06",2,0.25,0,0.6,0.35,0,1.8,1.275,0.1,0.05,0,984.6,982.6125,980.4,97.6,96.8375,96,1.3,0.825,0.6,7.5,7.15,6.9,26
"2014-01-07",5,0.625,0,3.6,1.2875,0,7,3.1875,0.7,0,0,986.4,985.65,985.1,98.4,94.25,86.8,1.9,0.55,0.2,9.2,7.225,5.8,22.7
"2014-01-08",2,0.25,0,1.3,0.6125,0.3,5.3,2.0875,1.3,0,0,989.9,988.8875,988.5,97.2,95.25,92.1,5.6,4.05,2.9,4.7,2.875,1.8,34
"2014-01-09",2,0.25,0,0.7,0.4,0.2,2.4,1.7375,1,0,0,988.9,987.65,986.8,99.6,98.1625,96.7,4.9,3.1875,2.4,3.4,2.4,1.7,27.2
"2014-01-11",6,0.75,0,1.7,0.6,0,3.5,2.175,0.5,0,0,985.9,985.4875,985.2,97.7,93.1375,90.9,-0.1,-0.3875,-0.8,7.5,6.975,6.1,24.7
"2014-01-12",3,0.375,0,2.5,1.05,0.6,5.6,2.875,1.8,0,0,987.6,986.2,985.3,94.8,88.3625,77.6,0,-0.3,-0.4,9.1,5.2875,2.5,26.2
"2014-01-13",2,0.25,0,1.3,0.775,0.2,2.9,2.2625,1.7,0,0,986.1,985.25,984.6,89.2,86.925,84.7,1.9,1.1625,0.4,6.1,5.35,4.7,25.1
"2014-01-14",2,0.25,0,0.7,0.4875,0.1,2.8,1.9875,1.4,0,0,978.1,976.1375,974.6,82.5,78.45,74.8,0.3,-0.15,-1,8.8,8.1375,7.6,27.4
"2014-01-15",1,0.125,0,1,0.75,0.3,3.1,2.3,1.5,0,0,974.9,973.0375,971.8,97.4,96.825,96.4,-1.3,-2.15,-2.8,7.6,6.5625,6.1,30.2
"2014-01-16",13,1.625,0,2,1.025,0.5,3.8,2.7875,1.9,0,0,979.4,979.275,979.1,95.2,93.6625,92.4,-3.6,-3.9,-4.2,5.7,5.0875,4.5,18.8
"2014-01-17",0,0,0,2.9,1.225,0.3,4.9,2.9,1.1,0.05,0.5,977.4,976.8,976,91,88.35,85.5,-1.3,-1.7875,-2.4,6.7,6.6,6.5,15.2
"2014-01-18",1,0.125,0,1.1,0.725,0.1,3,2.15,1.4,0.1125,0.8,975.9,975.5875,975.4,96.7,95.7875,94.5,1,0.7,0.5,7.6,7.2375,6.9,23
"2014-01-19",0,0,0,1.2,0.4875,0.2,2.6,1.9,1.4,0.25,6.2,973.5,972.4625,971.3,98.9,98.55,98.2,1.5,1.2875,1,7.4,7.025,6.6,22.2
"2014-01-20",4,0.5,0,1.9,0.875,0.2,4.9,2.7875,1.7,0.95,3.4,966.6,966.0625,965.6,97.7,95.225,93.8,0.5,0.0625,-0.1,8.6,7.7375,7.3,17.9
"2014-01-23",1,0.125,0,0.9,0.5125,0.1,2.6,1.9375,1.4,0,1.4,980.5,979.4625,978.9,95.6,93.7375,92.6,-1.4,-1.775,-2.3,5.5,4.9375,4.3,31.9
"2014-01-24",0,0,0,2.4,1.4375,0.7,4.3,3.0875,1.6,2.0625,15.1,978.9,977.025,975.4,95.8,93.3625,90.8,-2.7,-3.6625,-4.4,4.1,2.25,0.5,6.6
"2014-01-25",8,1,0,1.7,1.1125,0.5,5.5,3.1125,1.6,0,0,976.3,975.275,974.6,92.1,88.475,83.8,-6.5,-7.35,-8.2,1,-0.175,-0.9,22.8
"2014-01-26",6,0.75,0,1.9,1.25,0.8,3.6,2.625,1.9,0,0,977.4,975.5,974.5,78.7,76.2,72.9,-7.6,-9.075,-9.9,-0.6,-1.4,-1.9,28.4
"2014-01-27",4,0.5,0,2,1.0875,0.7,3.5,2.4,1.7,0,0,973.9,971.1,969.1,85.1,82.9875,80,-5.8,-6.4125,-6.7,-1.3,-1.5,-2,44.7
"2014-01-28",4,0.5,0,1.5,1,0.6,3.8,2.4875,1.4,0.025,0.9,968.1,967.8625,967.6,86.1,82.6125,80,-7,-7.6125,-8.3,-2.2,-2.6,-2.8,59.2
"2014-01-29",7,0.875,0,1.3,0.675,0.3,2.5,2.1,1.2,0.175,0.7,970,968.275,967.3,89.4,87.0625,85.5,-9,-9.3375,-10.1,-2.5,-2.6,-2.7,52.6
"2014-01-30",0.7,0.0875,0,1,0.6375,0.3,2.6,2.075,0.9,0.7,5.6,979.4,978.35,977.7,92.3,88.225,81.5,-3,-4.85,-7.6,-1.5,-1.7125,-2,75.6
"2014-01-31",2,0.25,0,0.7,0.4125,0.2,1.6,1.4375,1.3,0.075,0.7,981.1,980.625,980.2,91.5,90.325,89.3,-0.4,-0.6375,-1.3,-0.3,-0.5625,-0.7,73
"2014-02-01",4,0.5,0,1.1,0.8,0.3,2.5,1.9,1.2,0.0375,0.2,983.9,982.9625,982.5,93.6,90.9875,89.2,1.1,0.675,0.1,0.2,-0.25,-0.6,43.5
"2014-02-02",2.9,0.3625,0,1.2,0.6375,0.2,2.3,1.6,1.2,0.275,2.7,979.7,979.125,978.9,92.6,90.575,88.8,0.4,0.175,0,-0.9,-1.1875,-1.4,25.4
"2014-02-03",11.8,1.475,0,0.4,0.25,0.1,2.4,1.3875,0.6,0.075,0.1,985.4,984.6125,984.1,94.1,91.725,89.7,-0.4,-0.7,-1.1,-0.1,-0.25,-0.3,29.3
"2014-02-04",9.8,1.225,0,0.9,0.5625,0.3,2.6,1.7375,1.1,0,0.5,985.7,985.55,985.4,87,86.3375,85,-1.7,-2.2375,-3.1,-1.7,-1.9375,-2.2,47.2
"2014-02-05",5,0.625,0,0.4,0.2375,0,2.4,1.4,0.1,0.2375,1.6,983.1,981.65,980.5,92.8,91.7625,90.6,-1.6,-1.975,-2.3,-0.6,-0.725,-0.9,68.9
"2014-02-06",8,1,0,1.1,0.5875,0.2,2.6,1.9625,1,0.025,0,977.5,976.275,975.7,97,95.125,94.5,-2.6,-3.225,-3.8,0.7,0.5,0.1,52.1
"2014-02-07",6,0.75,0,0.5,0.2875,0,2.5,1.4375,0.9,0.025,1.9,980.3,978.6875,977.7,98,97.9125,97.7,-2.6,-2.8625,-3.1,0.9,0.3875,0.2,24
"2014-02-08",8,1,0,2.6,1.0375,0.3,5.9,2.95,2,1.4625,10.4,974.7,974.0875,973.6,98,97.0625,95.8,-0.1,-0.5375,-1.1,4.3,3.8875,3.3,23.6
"2014-02-09",7,0.875,0,1.2,0.8375,0.4,3,2.4,2,0.5875,4.3,970,968.2875,966.8,97.7,97.0625,95.8,-1.6,-1.8,-2.1,3.9,3.5625,3.4,15.8
"2014-02-10",12,1.5,0,1.6,0.725,0.2,3.9,2.0875,0.8,0,2.3,975.1,974.4,973.8,98.1,97.7125,96.7,-3.7,-5.35,-6.3,1.3,0.9125,0.4,30.1
"2014-02-11",7,0.875,0,1.4,0.725,0.3,2.6,2.0875,1.3,2.15,16.3,971,969.325,967.8,97.2,96.7625,96.6,0,-0.5125,-0.7,3.9,3.5375,3,24.2
"2014-02-12",11,1.375,0,2,0.8375,0.2,3.4,2.2125,1.6,1.475,10.4,971.4,970.4125,969.7,96.3,94.375,90.9,-1.7,-1.9,-2.3,3.4,1.375,0.7,18.3
"2014-02-13",19,2.375,0,1.4,0.925,0.7,3.3,2.375,1.7,0,5.8,977.4,976.6125,976.1,96.7,95.5875,92.2,-4.8,-5.3875,-5.9,2.5,1.65,0.9,20.8
"2014-02-14",29,3.625,0,3,1.6625,0.4,7.5,3.975,1.8,2.2875,12.5,974.9,971.225,968.8,95.6,93.2875,91.1,-1.9,-3.25,-4.6,5,3.7875,3.2,22.1
"2014-02-15",36,4.5,0,0.7,0.3875,0.1,2,1.5125,0.7,0,0,981.4,980.7375,980.3,95.1,93.55,91.8,-4.1,-4.4625,-4.8,1.6,0.675,-0.1,28
"2014-02-16",23,2.875,0,3.2,1.8625,0.4,6.9,4.175,1.4,0,1.8,979.3,978.8125,978.4,82.4,80.0875,77.6,1.3,0.5375,0.1,10.5,9.6125,8.8,23.6
"2014-02-17",24.4,3.05,0,4.6,2.225,0.8,9,4.625,1.9,4.325,32.8,981.2,979.7125,977.9,94.3,91.525,87.9,1.6,-0.8625,-3.2,8.4,4.4,0.9,23.6
"2014-02-18",16,2,0,1.2,0.725,0.4,3.3,2.25,1.4,0,0,987.7,987.225,986.9,97.2,96.0375,94.8,-1.6,-2.05,-2.5,1.9,1.6,1.4,33.5
"2014-02-19",21,2.625,0,1.6,0.825,0,3.2,1.875,0,0,1.3,984.6,982.4125,980.7,95.6,93.775,92.9,2.2,1.7875,1.4,3.6,3.3125,3.1,49.7
"2014-02-20",12,1.5,0,1.8,0.9,0.1,3.5,2.1625,0.5,0.7125,4.4,983,982.1625,981.1,95.6,93.2875,91.1,-1.1,-1.8625,-2.3,5,4.4125,4.1,12.1
"2014-02-21",17,2.125,0,1,0.3875,0,2.4,1.1875,0,0,0,979.8,978.675,978,91.3,89.8375,88.6,0.2,0.0375,-0.2,5.4,5.275,5.1,43.6
"2014-02-22",3,0.375,0,3,1.375,0.3,5.7,2.8625,1.1,1.1625,9.3,978.8,977.2125,976.7,96.1,94.2375,92.4,-0.6,-1.3875,-2.5,6.4,5.7875,5,20.8
"2014-02-23",24,3.125,0,0.8,0.6625,0.5,2.1,1.65,1.2,0,0,987.3,985.6875,984.5,97.3,95.8625,93.9,-5,-5.775,-6.5,4.3,3.45,2.9,23.9
"2014-02-25",32,4.25,0,0.7,0.2125,0,2.4,0.85,0,0,0,985.9,985.2625,984.9,97.4,94.6125,90.5,-2.1,-2.7625,-3.5,1.8,0.475,-0.6,40.5
"2014-02-26",33,4.25,0,2.5,0.8125,0.1,5,2.3625,1.4,0,0,984.4,984.1,983.9,83.4,80.6625,76.4,-3,-3.5375,-4.2,2.9,2.425,2.1,32.7
"2014-02-27",31,3.875,0,3.3,1.35,0.5,5.8,3.075,1.5,0.05,0.4,985.6,985.0125,984.7,83.3,77.825,72.7,-1.3,-1.75,-2.5,7.8,6.575,5.6,18.6
"2014-02-28",41,5.5,0,0.9,0.5875,0.1,2.4,1.8,1.1,0,0,979.9,978.3625,977.2,90.6,89.1625,87.4,-3.7,-3.875,-4,4.7,4.15,3.7,17
"2014-03-01",50,7,0,1.5,0.75,0.2,3.2,2.025,1,0.2,1.6,971.9,970.9,970.1,93.9,91.1625,87.5,-2.5,-2.9,-3.4,5.8,5.2125,4.7,19.7
"2014-03-02",16,2.125,0,1.6,1.075,0.3,4.8,2.7375,1.4,0,0,965,963.975,963.5,90.4,83.175,75.5,-2,-2.1875,-2.3,7.3,6.45,6.1,29.8
"2014-03-03",45,6.125,0,1,0.475,0.2,2.2,1.575,1.1,0,0,966.9,965.4,964.3,96.3,93.425,90.4,-3.4,-4.175,-4.6,4.7,3.2125,2.2,43
"2014-03-04",13,1.75,0,2.7,1.7375,1.1,5.3,3.45,2.2,0,0,963,962.3125,961.8,85.9,84.0375,79.3,-3.4,-4.2,-4.8,6,5.7875,5.6,21.7
"2014-03-05",56,7.625,0,1.6,0.8875,0.2,4.1,2.3625,1.2,0,0,974.4,972.125,970.9,84.4,78.425,70.9,-2.3,-2.5875,-2.8,7.4,6.075,5,31.1
"2014-03-06",61,7.875,0,3.1,1.275,0.5,5.9,2.825,1.6,0,0,984,982.05,981,63.4,56.6875,50.2,-2,-2.3,-2.6,9.3,7.8375,6.6,27.7
"2014-03-07",134,18.125,0,1.8,1.05,0.1,4,2.5,1,0,0,989.8,988.8625,988.5,83.2,75.775,70.3,-0.4,-0.725,-1,7.5,6.0375,4.3,45.3
"2014-03-08",130,17.875,0,1.1,0.6625,0.3,2.6,2.025,1.1,0,0,993.5,991.25,989.9,86,80.5375,71.5,-0.6,-1.5625,-2.6,7,4.8375,3.4,49.1
"2014-03-09",153,21.5,0,0.8,0.3125,0,2.6,1.15,0,0,0,996.9,996.175,995.8,92.2,89.3125,86,0.5,-0.125,-1.2,3.1,1.8125,0.6,44.1
"2014-03-10",74,10.75,0,4.3,2.8,1.4,7.5,5.6,3.3,0,0,992.9,991.2625,990.5,69.6,63.075,59.4,-1.5,-2.5125,-3.6,8,7.3875,6.9,36.9
"2014-03-11",140,20.625,0,1.3,0.6625,0.2,2.5,1.825,1.2,0,0,989.3,988.5875,988.2,85.2,77.9125,69.4,-1.6,-2.5625,-3.7,5,3.475,2,43.6
"2014-03-12",183,26.5,0,1.1,0.6,0.2,2.3,1.825,1.3,0,0,995.5,994.675,994.2,81.5,75.025,65.5,3.6,1.3625,0.2,3,1.1375,-0.2,59.5
"2014-03-13",172,25,0,1.4,0.4625,0.1,3.3,1.9,1.1,0,0,995.5,994.95,994.6,83.3,75.3,65.6,1.5,0.525,-0.1,5.6,3.4875,1.8,68.9
"2014-03-14",177,26.125,0,1.1,0.3625,0,2.4,1.5375,0.7,0,0,991.9,991.3625,990.9,87.8,81.675,73.2,5,4.2875,3.8,4.8,2.9,1.6,67
"2014-03-15",144,22.5,0,1.8,0.975,0.3,3.7,2.45,1.2,0,0,985.7,983.675,982.3,86.5,81.2125,74.3,5.3,4.4625,3.3,6.2,4.4,3,54.4
"2014-03-16",185,28.875,0,1.4,0.8375,0.3,3.2,2.4625,1.6,0,0,980.1,979.8625,979.7,85.3,79.75,71.5,0.1,-1.1375,-2.4,6,4.625,3.7,48.9
"2014-03-17",206,31.75,0,0.9,0.5375,0.1,3.5,2.0625,1.1,0,0,982.7,981.35,980.8,88,82.9375,76.3,5.3,4.9625,4.7,6.6,5.0625,3.7,47.2
"2014-03-18",206,31.75,0,0.8,0.525,0.1,2.4,1.725,1.1,0,0,984.7,983.8375,983.4,84,78.75,73.5,6.9,6.05,5.3,8.4,6.2875,4.6,48.1
"2014-03-19",111,15.75,0,1.7,1.0375,0.6,4.6,2.7875,1.9,0,0,982.6,981.15,980.6,81.8,78.35,75.3,5.5,4.4,3.4,11.1,9.5375,8.1,33.2
"2014-03-20",240,38.375,0,1.3,0.6125,0.2,2.9,1.875,1,0,0,992.7,991.5375,991,77.1,69.0875,64.2,3.8,1.3125,0.2,8.8,6.55,4.7,32.8
"2014-03-21",226,35.5,0,0.7,0.375,0.1,2.1,1.6,0.9,0,0,987.2,986.2125,985.7,86.1,80.3,73,4.5,3.6,3,7.8,5.9625,4.4,36
"2014-03-22",102,15.75,0,2.7,1.4625,0.7,5.3,3.475,2,0,0,981.9,980.425,979.5,76.7,67.1,61.3,1.9,1.2875,0.3,10.5,9.1125,8.1,23
"2014-03-23",25,3.625,0,3.4,1.4,0.3,7.4,3.6875,1.4,0.025,0.2,972.8,970.6125,969.3,90.2,80.1375,74,2,1.5625,1.2,12.4,11.8875,10.7,9.9
"2014-03-24",17,2.5,0,1.7,0.9375,0.4,4,2.775,1.6,0.6875,5.5,971.5,969.8125,969,99,97.175,92.6,-2.8,-3.85,-4.6,6,4.6625,3.8,8.2
"2014-03-25",127,20.375,0,1.3,0.5375,0.1,2.4,1.65,0.8,0,0,975.7,975.15,974.8,91.7,89.925,88,-5,-6.05,-6.3,4.2,3.675,3,16.7
"2014-03-26",56,10.125,0,1.7,0.6625,0.2,3.3,2.2,1.2,0,0,977,975.7875,975.2,94.2,91.5625,86.6,-4.7,-5.0875,-5.5,4.5,3.675,3.2,23.3
"2014-03-27",130,20.125,0,2.3,1.475,0.8,4.1,2.9625,2.1,0,0.2,978.8,977.8375,977.3,77.3,74.575,67.6,-2.9,-3.1,-3.3,7.9,6.725,6.3,22.6
"2014-03-28",151,24.5,0,2.7,1.175,0.1,5.7,2.8625,0.7,0.025,0,978.8,977,976,85.1,81.025,75.2,-0.6,-0.7,-0.9,9.1,7.7375,6.6,25.7
"2014-03-29",269,46,0,0.7,0.2625,0,2.3,1.275,0.7,0,0,988.2,986.9625,986,89,83.625,77.7,1.4,0.5625,-0.2,7.1,5.375,3.7,36.8
"2014-03-30",291,50.25,0,0.8,0.2125,0,2,1.1375,0,0,0,986.7,985.675,985,88.2,81.75,73.1,2.7,2.525,2.2,7.4,5.475,3.9,34.4
"2014-03-31",275,48.625,0,0.9,0.5625,0.1,2.4,1.925,1.1,0,0,980.9,980.0625,979.7,84.9,78.1125,67.6,5.7,4.4875,3.5,8.1,6.2,4.5,43.9
"2014-04-01",198,31.125,0,0.6,0.375,0.1,2.1,1.5875,1.2,0,0,979.9,978.7375,978.1,85.1,79.75,69.7,5.8,5.025,4.2,10.4,8.2875,6.9,42.7
"2014-04-02",209,39.125,0,2.4,0.8375,0.5,4.3,2.2,1.2,0,0,979,978.3125,977.9,85.5,79.075,71.5,5.7,4.4625,3.3,11.9,8.5625,6.7,40.9
"2014-04-03",255,45.5,0,3.2,2.5375,1.3,7,5.375,2.5,0,0,977.1,976.5125,976,75.8,69.9125,62,2.5,2.0625,1.7,13,11.3375,10.6,33.4
"2014-04-04",234,41.5,0,1.4,0.9375,0.3,3.2,2.2,1.4,0,0,975.4,974.7,973.7,84.9,79.775,73.6,7.4,3.475,1.9,11.8,9.9,8.5,42.6
"2014-04-05",17,3,0,2.4,1.5,0.8,5.7,3.375,2.6,0.6875,5.5,974.5,972.7125,971.7,94.7,77.3625,56.9,5.3,4.275,2.9,13.8,12.475,11.5,29.6
"2014-04-06",101,20.75,0,1.1,0.4625,0.1,2.4,1.575,0.9,0,0,982,980.625,979.9,98.5,96.2125,94.3,5.5,4.3,4,10.8,10.0125,9.3,25.4
"2014-04-07",174,28.875,0,1,0.625,0.2,2.5,1.9,1.2,0,0,986.4,985.4375,984.7,98.3,97.0875,92.3,4.3,3.8625,3.5,10.7,9.75,8.8,25.6
"2014-04-08",371,66.75,0,1.1,0.525,0.2,2.5,1.8,1.3,0,1.2,983.9,983.3625,982.9,93.3,87.8375,76.4,8.4,6.0625,5.1,11.9,8.975,7.7,28.4
"2014-04-09",153,25.5,0,2.3,1.6,1,6,3.8375,2.5,0.3375,1.5,985,982.8625,981.5,91,87.675,80.2,1.8,0.7625,-0.2,11.7,10.425,9.4,7.3
"2014-04-10",302,63.5,0,1.5,0.6375,0.2,2.5,2.075,1,0,0,985.7,984.8875,984.1,77,72.9125,64,-1,-2,-2.9,8,5.975,4.1,14.8
"2014-04-11",147,24.875,0,2.8,1.9,1.1,6.2,4.6375,2.5,0,0,985.3,984.3375,983.7,75.2,73.6875,69.3,-0.3,-0.9625,-1.4,9.2,8.05,7.3,14.9
"2014-04-12",190,34.625,0,1.1,0.6,0.1,2.6,1.675,0.6,0,0,983,982.4625,982.1,95.1,91.2,84.9,3.8,1.7375,0.9,7.2,5.7375,4.7,19.1
